symbol,weight
0700.hk,7.7
9961.hk,1.39
9626.hk,2.54
9618.hk,7.02
9898.hk,0.4
9999.hk,4.45
3690.hk,7.3999999999999995
9888.hk,3.88
9988.hk,7.3999999999999995
2015.hk,2.16
2382.hk,3.73
9866.hk,0.18
6618.hk,4.47
1024.hk,8.36
0772.hk,0.7799999999999999
9868.hk,0.53
1347.hk,1.17
3888.hk,1.38
6060.hk,1.01
0285.hk,1.11
6690.hk,3.65
0981.hk,3.94
1833.hk,0.59
2018.hk,0.72
9698.hk,0.43
0268.hk,2.6
1810.hk,7.22
0992.hk,2.65
0241.hk,2.03
0020.hk,1.8900000000000001
